ANNAISS;MNAISS;CODCOM;LBCOM;SEXE;PRN;NRB
2013;;35238;RENNES;FEMME;Sandra;1
2013;;35238;RENNES;FEMME;Saona;1
2013;;35238;RENNES;FEMME;Sarya;1
2013;;35238;RENNES;FEMME;Savannah;1
2013;;35238;RENNES;FEMME;Sawany;1
2013;;35238;RENNES;FEMME;Sayako;1
2013;;35238;RENNES;FEMME;Sellie;1
2013;;35238;RENNES;FEMME;Senay;1
2013;;35238;RENNES;FEMME;Shalimar;1
2013;;35238;RENNES;FEMME;Shana;1
2013;;35238;RENNES;FEMME;Shanna;1
2013;;35238;RENNES;FEMME;Shanyss;1
2013;;35238;RENNES;FEMME;Sharleen;1
2013;;35238;RENNES;FEMME;Sharlie;1
2013;;35238;RENNES;FEMME;Sharline;1
2013;;35238;RENNES;FEMME;Shaymae;1
2013;;35238;RENNES;FEMME;Shaïlyse;1
2013;;35238;RENNES;FEMME;Shaïma;1
2013;;35238;RENNES;FEMME;Shaïnez;1
2013;;35238;RENNES;FEMME;Shaïnyce;1
2013;;35238;RENNES;FEMME;Shelby;1
2013;;35238;RENNES;FEMME;Shelssy;1
2013;;35238;RENNES;FEMME;Sherine;1
2013;;35238;RENNES;FEMME;Sherley;1
2013;;35238;RENNES;FEMME;Shirley;1
2013;;35238;RENNES;FEMME;Shérine;1
2013;;35238;RENNES;FEMME;Siana-Haile;1
2013;;35238;RENNES;FEMME;Sienna;1
2013;;35238;RENNES;FEMME;Sihem;1
2013;;35238;RENNES;FEMME;Silya;1
2013;;35238;RENNES;FEMME;Simya;1
2013;;35238;RENNES;FEMME;Sixtine;1
2013;;35238;RENNES;FEMME;Slavana;1
2013;;35238;RENNES;FEMME;Slaïna;1
2013;;35238;RENNES;FEMME;Soa;1
2013;;35238;RENNES;FEMME;Sohane;1
2013;;35238;RENNES;FEMME;Soizic;1
2013;;35238;RENNES;FEMME;Soledad;1
2013;;35238;RENNES;FEMME;Solhann;1
2013;;35238;RENNES;FEMME;Solyne;1
2013;;35238;RENNES;FEMME;Sophie;1
2013;;35238;RENNES;FEMME;Soraya;1
2013;;35238;RENNES;FEMME;Souad;1
2013;;35238;RENNES;FEMME;Souade;1
2013;;35238;RENNES;FEMME;Soukaynah;1
2013;;35238;RENNES;FEMME;Soumaya;1
2013;;35238;RENNES;FEMME;Sowa;1
2013;;35238;RENNES;FEMME;Stacy;1
2013;;35238;RENNES;FEMME;Steji-Antoinette;1
2013;;35238;RENNES;FEMME;Stessie;1
2013;;35238;RENNES;FEMME;Stessylaure;1
2013;;35238;RENNES;FEMME;Stécyane;1
2013;;35238;RENNES;FEMME;Stéfanie;1
2013;;35238;RENNES;FEMME;Suhayma;1
2013;;35238;RENNES;FEMME;Sumeya;1
2013;;35238;RENNES;FEMME;Sumeyye;1
2013;;35238;RENNES;FEMME;Suneyna;1
2013;;35238;RENNES;FEMME;Susie;1
2013;;35238;RENNES;FEMME;Suwâd;1
2013;;35238;RENNES;FEMME;Suzanna;1
2013;;35238;RENNES;FEMME;Suzon;1
2013;;35238;RENNES;FEMME;Suzy;1
2013;;35238;RENNES;FEMME;Swanelle;1
2013;;35238;RENNES;FEMME;Sylvie-Hemie;1
2013;;35238;RENNES;FEMME;Syrine;1
2013;;35238;RENNES;FEMME;Sélia;1
2013;;35238;RENNES;FEMME;Sélène;1
2013;;35238;RENNES;FEMME;Sümeyye;1
2013;;35238;RENNES;FEMME;Taco;1
2013;;35238;RENNES;FEMME;Tahyna;1
2013;;35238;RENNES;FEMME;Tahys;1
2013;;35238;RENNES;FEMME;Talia;1
2013;;35238;RENNES;FEMME;Talya;1
2013;;35238;RENNES;FEMME;Tamari-Tako;1
2013;;35238;RENNES;FEMME;Tania;1
2013;;35238;RENNES;FEMME;Tanisha;1
2013;;35238;RENNES;FEMME;Tanya;1
2013;;35238;RENNES;FEMME;Tays;1
2013;;35238;RENNES;FEMME;Taïa;1
2013;;35238;RENNES;FEMME;Taïra;1
2013;;35238;RENNES;FEMME;Tesnime;1
2013;;35238;RENNES;FEMME;Thaliane;1
2013;;35238;RENNES;FEMME;Thayanna;1
2013;;35238;RENNES;FEMME;Thaïna;1
2013;;35238;RENNES;FEMME;Thya;1
2013;;35238;RENNES;FEMME;Thyna;1
2013;;35238;RENNES;FEMME;Théane;1
2013;;35238;RENNES;FEMME;Thélia;1
2013;;35238;RENNES;FEMME;Thévy;1
2013;;35238;RENNES;FEMME;Thézy;1
2013;;35238;RENNES;FEMME;Tifany;1
2013;;35238;RENNES;FEMME;Tifenn;1
2013;;35238;RENNES;FEMME;Tilda;1
2013;;35238;RENNES;FEMME;Tiya;1
2013;;35238;RENNES;FEMME;Toscane;1
2013;;35238;RENNES;FEMME;Trezy;1
2013;;35238;RENNES;FEMME;Tselmuun;1
2013;;35238;RENNES;FEMME;Tya;1
2013;;35238;RENNES;FEMME;Tyfenn;1
2013;;35238;RENNES;FEMME;Tylia;1
2013;;35238;RENNES;FEMME;Tyna;1
2013;;35238;RENNES;FEMME;Tyra;1
2013;;35238;RENNES;FEMME;Tèssa;1
2013;;35238;RENNES;FEMME;Ulzijargal;1
2013;;35238;RENNES;FEMME;Uma;1
2013;;35238;RENNES;FEMME;Urielle;1
2013;;35238;RENNES;FEMME;Ursula;1
2013;;35238;RENNES;FEMME;Uyanga;1
2013;;35238;RENNES;FEMME;Vahina;1
2013;;35238;RENNES;FEMME;Valentina;1
2013;;35238;RENNES;FEMME;Valeska;1
2013;;35238;RENNES;FEMME;Vanee;1
2013;;35238;RENNES;FEMME;Vicky;1
2013;;35238;RENNES;FEMME;Violeta;1
2013;;35238;RENNES;FEMME;Violette;1
2013;;35238;RENNES;FEMME;Vittoria;1
2013;;35238;RENNES;FEMME;Vyna;1
2013;;35238;RENNES;FEMME;Wajda;1
2013;;35238;RENNES;FEMME;Websterlyne;1
2013;;35238;RENNES;FEMME;Wiam;1
2013;;35238;RENNES;FEMME;Widélmie;1
2013;;35238;RENNES;FEMME;Williana;1
2013;;35238;RENNES;FEMME;Winona;1
2013;;35238;RENNES;FEMME;Wissal;1
2013;;35238;RENNES;FEMME;Wissal;1
2013;;35238;RENNES;FEMME;Xiaoyi;1
2013;;35238;RENNES;FEMME;Yaelle;1
2013;;35238;RENNES;FEMME;Yamina;1
2013;;35238;RENNES;FEMME;Yana;1
2013;;35238;RENNES;FEMME;Yanna;1
2013;;35238;RENNES;FEMME;Yannice;1
2013;;35238;RENNES;FEMME;Yaé;1
2013;;35238;RENNES;FEMME;Yaël;1
2013;;35238;RENNES;FEMME;Yelena;1
2013;;35238;RENNES;FEMME;Yelle;1
2013;;35238;RENNES;FEMME;Yliana;1
2013;;35238;RENNES;FEMME;Yoani;1
2013;;35238;RENNES;FEMME;Yoko;1
2013;;35238;RENNES;FEMME;Youmna;1
2013;;35238;RENNES;FEMME;Yousra;1
2013;;35238;RENNES;FEMME;Yrma;1
2013;;35238;RENNES;FEMME;Ysaline;1
2013;;35238;RENNES;FEMME;Ysis;1
2013;;35238;RENNES;FEMME;Ysulen;1
2013;;35238;RENNES;FEMME;Ysée;1
2013;;35238;RENNES;FEMME;Yubrana;1
2013;;35238;RENNES;FEMME;Yumi;1
2013;;35238;RENNES;FEMME;Yvanne;1
2013;;35238;RENNES;FEMME;Zaho;1
2013;;35238;RENNES;FEMME;Zahïna;1
2013;;35238;RENNES;FEMME;Zaina;1
2013;;35238;RENNES;FEMME;Zayane;1
2013;;35238;RENNES;FEMME;Zayna;1
2013;;35238;RENNES;FEMME;Zaynab;1
2013;;35238;RENNES;FEMME;Zayneb;1
2013;;35238;RENNES;FEMME;Zayra;1
2013;;35238;RENNES;FEMME;Zaze;1
2013;;35238;RENNES;FEMME;Zaïnab;1
2013;;35238;RENNES;FEMME;Zaïneb;1
2013;;35238;RENNES;FEMME;Zeilie;1
2013;;35238;RENNES;FEMME;Zerda;1
2013;;35238;RENNES;FEMME;Zeynabou;1
2013;;35238;RENNES;FEMME;Zeyneb;1
2013;;35238;RENNES;FEMME;Zineb;1
2013;;35238;RENNES;FEMME;Zohra;1
2013;;35238;RENNES;FEMME;Zora;1
2013;;35238;RENNES;FEMME;Zoélie;1
2013;;35238;RENNES;FEMME;Zoë;1
2013;;35238;RENNES;FEMME;Zélia;1
2013;;35238;RENNES;FEMME;Zéyana;1
2013;;35238;RENNES;FEMME;Éloane;1
2013;;35238;RENNES;FEMME;Éléonore;1
2013;;35238;RENNES;FEMME;Émeline;1
2013;;35238;RENNES;FEMME;Énora;1
2013;;35238;RENNES;FEMME;Érine;1
2013;;35238;RENNES;HOMME;Hugo;55
2013;;35238;RENNES;HOMME;Arthur;53
2013;;35238;RENNES;HOMME;Ethan;51
2013;;35238;RENNES;HOMME;Louis;48
2013;;35238;RENNES;HOMME;Raphaël;46
2013;;35238;RENNES;HOMME;Paul;45
2013;;35238;RENNES;HOMME;Lucas;43
2013;;35238;RENNES;HOMME;Gabriel;42
2013;;35238;RENNES;HOMME;Jules;40
2013;;35238;RENNES;HOMME;Nolan;40
2013;;35238;RENNES;HOMME;Maël;39
2013;;35238;RENNES;HOMME;Timéo;38
2013;;35238;RENNES;HOMME;Léo;36
2013;;35238;RENNES;HOMME;Evan;33
2013;;35238;RENNES;HOMME;Mathis;32
2013;;35238;RENNES;HOMME;Sacha;31
2013;;35238;RENNES;HOMME;Clément;30
2013;;35238;RENNES;HOMME;Noah;30
2013;;35238;RENNES;HOMME;Gabin;29
2013;;35238;RENNES;HOMME;Martin;29
2013;;35238;RENNES;HOMME;Axel;28
2013;;35238;RENNES;HOMME;Malo;28
2013;;35238;RENNES;HOMME;Liam;27
2013;;35238;RENNES;HOMME;Nathan;26
2013;;35238;RENNES;HOMME;Tom;26
2013;;35238;RENNES;HOMME;Thomas;25
2013;;35238;RENNES;HOMME;Théo;25
2013;;35238;RENNES;HOMME;Alexis;24
2013;;35238;RENNES;HOMME;Ewen;24
2013;;35238;RENNES;HOMME;Maxence;24
2013;;35238;RENNES;HOMME;Victor;24
2013;;35238;RENNES;HOMME;Maxime;23
2013;;35238;RENNES;HOMME;Gaspard;22
2013;;35238;RENNES;HOMME;Marius;21
2013;;35238;RENNES;HOMME;Adam;20
2013;;35238;RENNES;HOMME;Baptiste;20
2013;;35238;RENNES;HOMME;Enzo;20
2013;;35238;RENNES;HOMME;Antoine;19
2013;;35238;RENNES;HOMME;Mathéo;17
2013;;35238;RENNES;HOMME;Noam;17
2013;;35238;RENNES;HOMME;Robin;17
2013;;35238;RENNES;HOMME;Pierre;16
2013;;35238;RENNES;HOMME;Romain;16
2013;;35238;RENNES;HOMME;Simon;16
2013;;35238;RENNES;HOMME;Aaron;15
2013;;35238;RENNES;HOMME;Antonin;15
2013;;35238;RENNES;HOMME;Quentin;15
2013;;35238;RENNES;HOMME;Corentin;14
2013;;35238;RENNES;HOMME;Elouan;14
2013;;35238;RENNES;HOMME;Noa;14
2013;;35238;RENNES;HOMME;Noé;14
2013;;35238;RENNES;HOMME;Soan;14
2013;;35238;RENNES;HOMME;Côme;13
2013;;35238;RENNES;HOMME;Louka;13
2013;;35238;RENNES;HOMME;Léandre;13
2013;;35238;RENNES;HOMME;Léon;13
2013;;35238;RENNES;HOMME;Oscar;13
2013;;35238;RENNES;HOMME;Valentin;13
2013;;35238;RENNES;HOMME;Nolann;12
2013;;35238;RENNES;HOMME;Titouan;12
2013;;35238;RENNES;HOMME;Yanis;12
2013;;35238;RENNES;HOMME;Augustin;11
2013;;35238;RENNES;HOMME;Camille;11
2013;;35238;RENNES;HOMME;Ilan;11
2013;;35238;RENNES;HOMME;Mathieu;11
2013;;35238;RENNES;HOMME;Milo;11
2013;;35238;RENNES;HOMME;Nino;11
2013;;35238;RENNES;HOMME;Rayan;11
2013;;35238;RENNES;HOMME;Samuel;11
2013;;35238;RENNES;HOMME;Adrien;10
2013;;35238;RENNES;HOMME;Alexandre;10
2013;;35238;RENNES;HOMME;Kylian;10
2013;;35238;RENNES;HOMME;Mahé;10
2013;;35238;RENNES;HOMME;Marceau;10
2013;;35238;RENNES;HOMME;Marin;10
2013;;35238;RENNES;HOMME;Mathys;10
2013;;35238;RENNES;HOMME;Naël;10
2013;;35238;RENNES;HOMME;Timothé;10
2013;;35238;RENNES;HOMME;Eliott;9
2013;;35238;RENNES;HOMME;Sohan;9
2013;;35238;RENNES;HOMME;Tristan;9
2013;;35238;RENNES;HOMME;Alban;8
2013;;35238;RENNES;HOMME;Benjamin;8
2013;;35238;RENNES;HOMME;Joseph;8
2013;;35238;RENNES;HOMME;Lenny;8
2013;;35238;RENNES;HOMME;Owen;8
2013;;35238;RENNES;HOMME;Thibault;8
2013;;35238;RENNES;HOMME;Timothée;8
2013;;35238;RENNES;HOMME;Yann;8
2013;;35238;RENNES;HOMME;Abel;7
2013;;35238;RENNES;HOMME;Basile;7
2013;;35238;RENNES;HOMME;Briac;7
2013;;35238;RENNES;HOMME;Charlie;7
2013;;35238;RENNES;HOMME;Eliot;7
2013;;35238;RENNES;HOMME;Erwan;7
2013;;35238;RENNES;HOMME;Ilyès;7
2013;;35238;RENNES;HOMME;Louenn;7
2013;;35238;RENNES;HOMME;Lucien;7
2013;;35238;RENNES;HOMME;Lyam;7
2013;;35238;RENNES;HOMME;Matthieu;7
2013;;35238;RENNES;HOMME;Milan;7
2013;;35238;RENNES;HOMME;Tilio;7
2013;;35238;RENNES;HOMME;Ali;6
2013;;35238;RENNES;HOMME;Amaury;6
2013;;35238;RENNES;HOMME;Anatole;6
2013;;35238;RENNES;HOMME;Armand;6
2013;;35238;RENNES;HOMME;Bilal;6
2013;;35238;RENNES;HOMME;Edgar;6
2013;;35238;RENNES;HOMME;Elias;6
2013;;35238;RENNES;HOMME;Esteban;6
2013;;35238;RENNES;HOMME;Isaac;6
2013;;35238;RENNES;HOMME;Jean;6
2013;;35238;RENNES;HOMME;Johan;6
2013;;35238;RENNES;HOMME;Lorenzo;6
2013;;35238;RENNES;HOMME;Lubin;6
2013;;35238;RENNES;HOMME;Méwen;6
2013;;35238;RENNES;HOMME;Nils;6
2013;;35238;RENNES;HOMME;Noham;6
2013;;35238;RENNES;HOMME;Rafaël;6
2013;;35238;RENNES;HOMME;Téo;6
2013;;35238;RENNES;HOMME;Youen;6
2013;;35238;RENNES;HOMME;Alan;5
2013;;35238;RENNES;HOMME;Albin;5
2013;;35238;RENNES;HOMME;Anas;5
2013;;35238;RENNES;HOMME;Armel;5
2013;;35238;RENNES;HOMME;David;5
2013;;35238;RENNES;HOMME;Edouard;5
2013;;35238;RENNES;HOMME;Elie;5
2013;;35238;RENNES;HOMME;Enaël;5
2013;;35238;RENNES;HOMME;Ewan;5
2013;;35238;RENNES;HOMME;Gaëtan;5
2013;;35238;RENNES;HOMME;Hamza;5
2013;;35238;RENNES;HOMME;Hector;5
2013;;35238;RENNES;HOMME;Ilhan;5
2013;;35238;RENNES;HOMME;Ilyan;5
2013;;35238;RENNES;HOMME;Ilyes;5
2013;;35238;RENNES;HOMME;Lino;5
2013;;35238;RENNES;HOMME;Loris;5
2013;;35238;RENNES;HOMME;Louison;5
2013;;35238;RENNES;HOMME;Mael;5
2013;;35238;RENNES;HOMME;Mohamed;5
2013;;35238;RENNES;HOMME;Muhammed;5
2013;;35238;RENNES;HOMME;Octave;5
2013;;35238;RENNES;HOMME;Ruben;5
2013;;35238;RENNES;HOMME;Ryan;5
2013;;35238;RENNES;HOMME;Sasha;5
2013;;35238;RENNES;HOMME;Sofiane;5
2013;;35238;RENNES;HOMME;Soren;5
2013;;35238;RENNES;HOMME;Tim;5
2013;;35238;RENNES;HOMME;Télio;5
2013;;35238;RENNES;HOMME;Ulysse;5
2013;;35238;RENNES;HOMME;Youenn;5
2013;;35238;RENNES;HOMME;Abdallah;4
2013;;35238;RENNES;HOMME;Ambroise;4
2013;;35238;RENNES;HOMME;Anton;4
2013;;35238;RENNES;HOMME;Arsène;4
2013;;35238;RENNES;HOMME;Auguste;4
2013;;35238;RENNES;HOMME;Calixte;4
2013;;35238;RENNES;HOMME;Cameron;4
2013;;35238;RENNES;HOMME;Charly;4
2013;;35238;RENNES;HOMME;Colin;4
2013;;35238;RENNES;HOMME;Célestin;4
2013;;35238;RENNES;HOMME;Daniel;4
2013;;35238;RENNES;HOMME;Dylan;4
2013;;35238;RENNES;HOMME;Eden;4
2013;;35238;RENNES;HOMME;Eli;4
2013;;35238;RENNES;HOMME;Eliaz;4
2013;;35238;RENNES;HOMME;Elouen;4
2013;;35238;RENNES;HOMME;Ezio;4
2013;;35238;RENNES;HOMME;Grégoire;4
2013;;35238;RENNES;HOMME;Guillaume;4
2013;;35238;RENNES;HOMME;Ibrahim;4
2013;;35238;RENNES;HOMME;Ismail;4
2013;;35238;RENNES;HOMME;Issa;4
2013;;35238;RENNES;HOMME;Iwan;4
2013;;35238;RENNES;HOMME;Joachim;4
2013;;35238;RENNES;HOMME;Julian;4
2013;;35238;RENNES;HOMME;Kenzo;4
2013;;35238;RENNES;HOMME;Luka;4
2013;;35238;RENNES;HOMME;Léonard;4
2013;;35238;RENNES;HOMME;Léopold;4
2013;;35238;RENNES;HOMME;Malone;4
2013;;35238;RENNES;HOMME;Marvin;4
2013;;35238;RENNES;HOMME;Mathias;4
2013;;35238;RENNES;HOMME;Matteo;4
2013;;35238;RENNES;HOMME;Matéo;4
2013;;35238;RENNES;HOMME;Mehdi;4
2013;;35238;RENNES;HOMME;Mylan;4
2013;;35238;RENNES;HOMME;Neven;4
2013;;35238;RENNES;HOMME;Pablo;4
2013;;35238;RENNES;HOMME;Riwan;4
2013;;35238;RENNES;HOMME;Roméo;4
2013;;35238;RENNES;HOMME;Swann;4
2013;;35238;RENNES;HOMME;Thiago;4
2013;;35238;RENNES;HOMME;Tiago;4
2013;;35238;RENNES;HOMME;Walid;4
2013;;35238;RENNES;HOMME;William;4
2013;;35238;RENNES;HOMME;Yannis;4
2013;;35238;RENNES;HOMME;Alex;3
2013;;35238;RENNES;HOMME;Amine;3
2013;;35238;RENNES;HOMME;Aristide;3
2013;;35238;RENNES;HOMME;Awen;3
2013;;35238;RENNES;HOMME;Charles;3
2013;;35238;RENNES;HOMME;Célian;3
2013;;35238;RENNES;HOMME;Elio;3
2013;;35238;RENNES;HOMME;Elliot;3
2013;;35238;RENNES;HOMME;Emilien;3
2013;;35238;RENNES;HOMME;Emmanuel;3
2013;;35238;RENNES;HOMME;Ewenn;3
2013;;35238;RENNES;HOMME;Florian;3
2013;;35238;RENNES;HOMME;Félix;3
2013;;35238;RENNES;HOMME;Gustave;3
2013;;35238;RENNES;HOMME;Hayden;3
2013;;35238;RENNES;HOMME;Ilann;3
2013;;35238;RENNES;HOMME;Imrane;3
2013;;35238;RENNES;HOMME;Jonah;3
2013;;35238;RENNES;HOMME;Joshua;3
2013;;35238;RENNES;HOMME;Julien;3
2013;;35238;RENNES;HOMME;Jérémie;3
2013;;35238;RENNES;HOMME;Kayden;3
2013;;35238;RENNES;HOMME;Kerem;3
2013;;35238;RENNES;HOMME;Loan;3
2013;;35238;RENNES;HOMME;Luis;3
2013;;35238;RENNES;HOMME;Lény;3
2013;;35238;RENNES;HOMME;Mamadou;3
2013;;35238;RENNES;HOMME;Marcus;3
2013;;35238;RENNES;HOMME;Marley;3
2013;;35238;RENNES;HOMME;Marwan;3
2013;;35238;RENNES;HOMME;Mathurin;3
2013;;35238;RENNES;HOMME;Matis;3
2013;;35238;RENNES;HOMME;Matisse;3
2013;;35238;RENNES;HOMME;Mattéo;3
2013;;35238;RENNES;HOMME;Mayeul;3
2013;;35238;RENNES;HOMME;Maëlan;3
2013;;35238;RENNES;HOMME;Melvyn;3
2013;;35238;RENNES;HOMME;Meven;3
2013;;35238;RENNES;HOMME;Mikail;3
2013;;35238;RENNES;HOMME;Nassim;3
2013;;35238;RENNES;HOMME;Nathaël;3
2013;;35238;RENNES;HOMME;Niels;3
2013;;35238;RENNES;HOMME;Pacôme;3
2013;;35238;RENNES;HOMME;Rafael;3
2013;;35238;RENNES;HOMME;Rémi;3
2013;;35238;RENNES;HOMME;Stanislas;3
2013;;35238;RENNES;HOMME;Tao;3
2013;;35238;RENNES;HOMME;Théodore;3
2013;;35238;RENNES;HOMME;Tino;3
2013;;35238;RENNES;HOMME;Yaël;3
2013;;35238;RENNES;HOMME;Ylan;3
2013;;35238;RENNES;HOMME;Youness;3
2013;;35238;RENNES;HOMME;Zakaria;3
2013;;35238;RENNES;HOMME;Achille;2
2013;;35238;RENNES;HOMME;Adem;2
2013;;35238;RENNES;HOMME;Adrian;2
2013;;35238;RENNES;HOMME;Aedan;2
2013;;35238;RENNES;HOMME;Ahmet;2
2013;;35238;RENNES;HOMME;Alessio;2
2013;;35238;RENNES;HOMME;Alix;2
2013;;35238;RENNES;HOMME;Aloïs;2
2013;;35238;RENNES;HOMME;Andréa;2
2013;;35238;RENNES;HOMME;Andréas;2
2013;;35238;RENNES;HOMME;Ange;2
2013;;35238;RENNES;HOMME;Angelo;2
2013;;35238;RENNES;HOMME;Aodren;2
2013;;35238;RENNES;HOMME;Arnaud;2
2013;;35238;RENNES;HOMME;Aronn;2
2013;;35238;RENNES;HOMME;Aubin;2
2013;;35238;RENNES;HOMME;Aurélien;2
2013;;35238;RENNES;HOMME;Ayden;2
2013;;35238;RENNES;HOMME;Aymen;2
2013;;35238;RENNES;HOMME;Balthazar;2
2013;;35238;RENNES;HOMME;Bastien;2
2013;;35238;RENNES;HOMME;Bilel;2
2013;;35238;RENNES;HOMME;Bradley;2
2013;;35238;RENNES;HOMME;Calvin;2
2013;;35238;RENNES;HOMME;Chahid;2
2013;;35238;RENNES;HOMME;Constant;2
2013;;35238;RENNES;HOMME;Curtis;2
2013;;35238;RENNES;HOMME;César;2
2013;;35238;RENNES;HOMME;Damien;2
2013;;35238;RENNES;HOMME;Dimitri;2
2013;;35238;RENNES;HOMME;Djibril;2
2013;;35238;RENNES;HOMME;Dorian;2
2013;;35238;RENNES;HOMME;Doryan;2
2013;;35238;RENNES;HOMME;Edan;2
2013;;35238;RENNES;HOMME;Eddy;2
2013;;35238;RENNES;HOMME;Elijah;2
2013;;35238;RENNES;HOMME;Eloi;2
2013;;35238;RENNES;HOMME;Elouann;2
2013;;35238;RENNES;HOMME;Elyas;2
2013;;35238;RENNES;HOMME;Emile;2
2013;;35238;RENNES;HOMME;Emrys;2
2013;;35238;RENNES;HOMME;Enes;2
2013;;35238;RENNES;HOMME;Estéban;2
2013;;35238;RENNES;HOMME;Evann;2
2013;;35238;RENNES;HOMME;Ewann;2
2013;;35238;RENNES;HOMME;Flavien;2
2013;;35238;RENNES;HOMME;Florent;2
2013;;35238;RENNES;HOMME;Foucauld;2
2013;;35238;RENNES;HOMME;François;2
2013;;35238;RENNES;HOMME;Gaël;2
2013;;35238;RENNES;HOMME;Hakim;2
2013;;35238;RENNES;HOMME;Hamdi;2
2013;;35238;RENNES;HOMME;Hasan;2
2013;;35238;RENNES;HOMME;Heol;2
2013;;35238;RENNES;HOMME;Hippolyte;2
2013;;35238;RENNES;HOMME;Idriss;2
2013;;35238;RENNES;HOMME;Ilias;2
2013;;35238;RENNES;HOMME;Imran;2
2013;;35238;RENNES;HOMME;Ismael;2
2013;;35238;RENNES;HOMME;Ismaël;2
2013;;35238;RENNES;HOMME;Izac;2
2013;;35238;RENNES;HOMME;Jacques;2
2013;;35238;RENNES;HOMME;James;2
2013;;35238;RENNES;HOMME;Joan;2
2013;;35238;RENNES;HOMME;Jonas;2
2013;;35238;RENNES;HOMME;Jordan;2
2013;;35238;RENNES;HOMME;Joss;2
2013;;35238;RENNES;HOMME;José;2
2013;;35238;RENNES;HOMME;Judicaël;2
2013;;35238;RENNES;HOMME;Jérémy;2
2013;;35238;RENNES;HOMME;Karel;2
2013;;35238;RENNES;HOMME;Kays;2
2013;;35238;RENNES;HOMME;Kaïs;2
2013;;35238;RENNES;HOMME;Kelig;2
2013;;35238;RENNES;HOMME;Kevin;2
2013;;35238;RENNES;HOMME;Keyvan;2
2013;;35238;RENNES;HOMME;Khaled;2
2013;;35238;RENNES;HOMME;Kilian;2
2013;;35238;RENNES;HOMME;Kyan;2
2013;;35238;RENNES;HOMME;Kyllian;2
2013;;35238;RENNES;HOMME;Kévin;2
2013;;35238;RENNES;HOMME;Laoni;2
2013;;35238;RENNES;HOMME;Leeroy;2
2013;;35238;RENNES;HOMME;Loann;2
2013;;35238;RENNES;HOMME;Loeiz;2
2013;;35238;RENNES;HOMME;Lohan;2
2013;;35238;RENNES;HOMME;Loup;2
2013;;35238;RENNES;HOMME;Lowen;2
2013;;35238;RENNES;HOMME;Loévan;2
2013;;35238;RENNES;HOMME;Luc;2
2013;;35238;RENNES;HOMME;Luca;2
2013;;35238;RENNES;HOMME;Lyssandre;2
2013;;35238;RENNES;HOMME;Lého;2
2013;;35238;RENNES;HOMME;Maho;2
2013;;35238;RENNES;HOMME;Manoa;2
2013;;35238;RENNES;HOMME;Manoé;2
2013;;35238;RENNES;HOMME;Marvyn;2
2013;;35238;RENNES;HOMME;Maylan;2
2013;;35238;RENNES;HOMME;Maïlo;2
2013;;35238;RENNES;HOMME;Medine;2
2013;;35238;RENNES;HOMME;Mehmet;2
2013;;35238;RENNES;HOMME;Mendes;2
2013;;35238;RENNES;HOMME;Mewen;2
2013;;35238;RENNES;HOMME;Mewenn;2
2013;;35238;RENNES;HOMME;Mounir;2
2013;;35238;RENNES;HOMME;Nadir;2
2013;;35238;RENNES;HOMME;Naïm;2
2013;;35238;RENNES;HOMME;Neil;2
2013;;35238;RENNES;HOMME;Nohé;2
2013;;35238;RENNES;HOMME;Nolhan;2
2013;;35238;RENNES;HOMME;Omar;2
2013;;35238;RENNES;HOMME;Paulin;2
2013;;35238;RENNES;HOMME;Pol;2
2013;;35238;RENNES;HOMME;Roman;2
2013;;35238;RENNES;HOMME;Safwane;2
2013;;35238;RENNES;HOMME;Sahin;2
2013;;35238;RENNES;HOMME;Salim;2
2013;;35238;RENNES;HOMME;Salmane;2
2013;;35238;RENNES;HOMME;Sami;2
2013;;35238;RENNES;HOMME;Samir;2
2013;;35238;RENNES;HOMME;Samy;2
2013;;35238;RENNES;HOMME;Sandro;2
2013;;35238;RENNES;HOMME;Soann;2
2013;;35238;RENNES;HOMME;Soen;2
2013;;35238;RENNES;HOMME;Sohann;2
2013;;35238;RENNES;HOMME;Suhayl;2
2013;;35238;RENNES;HOMME;Sören;2
2013;;35238;RENNES;HOMME;Teddy;2
2013;;35238;RENNES;HOMME;Thibaud;2
2013;;35238;RENNES;HOMME;Thibo;2
2013;;35238;RENNES;HOMME;Thiméo;2
2013;;35238;RENNES;HOMME;Thélio;2
2013;;35238;RENNES;HOMME;Théophile;2
2013;;35238;RENNES;HOMME;Tylio;2
2013;;35238;RENNES;HOMME;Tyron;2
2013;;35238;RENNES;HOMME;Vadim;2
2013;;35238;RENNES;HOMME;Vianney;2
2013;;35238;RENNES;HOMME;Waren;2
2013;;35238;RENNES;HOMME;Warren;2
2013;;35238;RENNES;HOMME;Wilson;2
2013;;35238;RENNES;HOMME;Xavier;2
2013;;35238;RENNES;HOMME;Yacine;2
2013;;35238;RENNES;HOMME;Yael;2
2013;;35238;RENNES;HOMME;Yahya;2
2013;;35238;RENNES;HOMME;Yasin;2
2013;;35238;RENNES;HOMME;Yassine;2
2013;;35238;RENNES;HOMME;Ylann;2
2013;;35238;RENNES;HOMME;Younes;2
2013;;35238;RENNES;HOMME;Younès;2
2013;;35238;RENNES;HOMME;Youssef;2
2013;;35238;RENNES;HOMME;Yves;2
2013;;35238;RENNES;HOMME;Éole;2
2013;;35238;RENNES;HOMME;Abdarrahmane;1
2013;;35238;RENNES;HOMME;Abdelfatah;1
2013;;35238;RENNES;HOMME;Abdellah;1
