ANNAISS;MNAISS;CODCOM;LBCOM;SEXE;PRN;NRB
2012;;35238;RENNES;FEMME;Ellyne;1
2012;;35238;RENNES;FEMME;Izzy;1
2012;;35238;RENNES;FEMME;Chaïda;1
2012;;35238;RENNES;FEMME;Dorine;1
2012;;35238;RENNES;FEMME;Aminata;1
2012;;35238;RENNES;FEMME;Argantael;1
2012;;35238;RENNES;FEMME;Annaelle;1
2012;;35238;RENNES;FEMME;Andrijana;1
2012;;35238;RENNES;FEMME;Alzéa;1
2012;;35238;RENNES;FEMME;Arij;1
2012;;35238;RENNES;FEMME;Dayana;1
2012;;35238;RENNES;FEMME;Arjin;1
2012;;35238;RENNES;FEMME;Aona;1
2012;;35238;RENNES;FEMME;Armelle;1
2012;;35238;RENNES;FEMME;Alyah;1
2012;;35238;RENNES;FEMME;Abélia;1
2012;;35238;RENNES;FEMME;Christina;1
2012;;35238;RENNES;FEMME;Arya;1
2012;;35238;RENNES;FEMME;Annwenn;1
2012;;35238;RENNES;FEMME;Asaka;1
2012;;35238;RENNES;FEMME;Dalva;1
2012;;35238;RENNES;FEMME;Ashley;1
2012;;35238;RENNES;FEMME;Dina;1
2012;;35238;RENNES;FEMME;Adama;1
2012;;35238;RENNES;FEMME;Ebeline;1
2012;;35238;RENNES;FEMME;Asmine;1
2012;;35238;RENNES;FEMME;Alia;1
2012;;35238;RENNES;FEMME;Aliette;1
2012;;35238;RENNES;FEMME;Chalandra;1
2012;;35238;RENNES;FEMME;Assiya;1
2012;;35238;RENNES;FEMME;Charlyne;1
2012;;35238;RENNES;FEMME;Assmaïnis;1
2012;;35238;RENNES;FEMME;Alysse;1
2012;;35238;RENNES;FEMME;Assra;1
2012;;35238;RENNES;FEMME;Ckrystal;1
2012;;35238;RENNES;FEMME;Astrid;1
2012;;35238;RENNES;FEMME;Clélie;1
2012;;35238;RENNES;FEMME;Anaël;1
2012;;35238;RENNES;FEMME;Abigahël;1
2012;;35238;RENNES;FEMME;Aube;1
2012;;35238;RENNES;FEMME;Anwenn;1
2012;;35238;RENNES;FEMME;Angelica;1
2012;;35238;RENNES;FEMME;Danielle;1
2012;;35238;RENNES;FEMME;Augustine;1
2012;;35238;RENNES;FEMME;Diana;1
2012;;35238;RENNES;FEMME;Aura;1
2012;;35238;RENNES;FEMME;Djessy;1
2012;;35238;RENNES;FEMME;Adele;1
2012;;35238;RENNES;FEMME;Déborah;1
2012;;35238;RENNES;FEMME;Auréa;1
2012;;35238;RENNES;FEMME;Edith;1
2012;;35238;RENNES;FEMME;Angelina;1
2012;;35238;RENNES;FEMME;Elaïa;1
2012;;35238;RENNES;FEMME;Aventurine;1
2012;;35238;RENNES;FEMME;Elikia;1
2012;;35238;RENNES;FEMME;Aline;1
2012;;35238;RENNES;FEMME;Cathleen;1
2012;;35238;RENNES;FEMME;Awéna;1
2012;;35238;RENNES;FEMME;Ajongakoh;1
2012;;35238;RENNES;FEMME;Angella;1
2012;;35238;RENNES;FEMME;Annaïg;1
2012;;35238;RENNES;FEMME;Alissa;1
2012;;35238;RENNES;FEMME;Anne-Charlotte;1
2012;;35238;RENNES;FEMME;Aya-Khadija;1
2012;;35238;RENNES;FEMME;Chaïnèze;1
2012;;35238;RENNES;FEMME;Ayden;1
2012;;35238;RENNES;FEMME;Chourouk;1
2012;;35238;RENNES;FEMME;Ayelie;1
2012;;35238;RENNES;FEMME;Cindelle;1
2012;;35238;RENNES;FEMME;Ayem-Nour;1
2012;;35238;RENNES;FEMME;Alyssia;1
2012;;35238;RENNES;FEMME;Alayana;1
2012;;35238;RENNES;FEMME;Adélie;1
2012;;35238;RENNES;FEMME;Aylin;1
2012;;35238;RENNES;FEMME;Ambrelys;1
2012;;35238;RENNES;FEMME;Ayline;1
2012;;35238;RENNES;FEMME;Colombe;1
2012;;35238;RENNES;FEMME;Aymie;1
2012;;35238;RENNES;FEMME;Cynthiane;1
2012;;35238;RENNES;FEMME;Ayse;1
2012;;35238;RENNES;FEMME;Agnès;1
2012;;35238;RENNES;FEMME;Aysha;1
2012;;35238;RENNES;FEMME;Daisy;1
2012;;35238;RENNES;FEMME;Ayumi;1
2012;;35238;RENNES;FEMME;Dani;1
2012;;35238;RENNES;FEMME;Azelice;1
2012;;35238;RENNES;FEMME;Darihanna;1
2012;;35238;RENNES;FEMME;Alisson;1
2012;;35238;RENNES;FEMME;Denise;1
2012;;35238;RENNES;FEMME;Azilys;1
2012;;35238;RENNES;FEMME;Dido;1
2012;;35238;RENNES;FEMME;Adeline;1
2012;;35238;RENNES;FEMME;Diwan;1
2012;;35238;RENNES;FEMME;Azéline;1
2012;;35238;RENNES;FEMME;Amyra;1
2012;;35238;RENNES;FEMME;Azélise;1
2012;;35238;RENNES;FEMME;Dwynwen;1
2012;;35238;RENNES;FEMME;Azénor;1
2012;;35238;RENNES;FEMME;Dünya;1
2012;;35238;RENNES;FEMME;Açelya;1
2012;;35238;RENNES;FEMME;Ecrin;1
2012;;35238;RENNES;FEMME;Angélina;1
2012;;35238;RENNES;FEMME;Effie;1
2012;;35238;RENNES;FEMME;Aélig;1
2012;;35238;RENNES;FEMME;Aouregan;1
2012;;35238;RENNES;FEMME;Aénor;1
2012;;35238;RENNES;FEMME;Elene;1
2012;;35238;RENNES;FEMME;Aëla;1
2012;;35238;RENNES;FEMME;Elif;1
2012;;35238;RENNES;FEMME;Aëlig;1
2012;;35238;RENNES;FEMME;Appoline;1
2012;;35238;RENNES;FEMME;Aëllys;1
2012;;35238;RENNES;FEMME;Annah;1
2012;;35238;RENNES;FEMME;Aëlys;1
2012;;35238;RENNES;FEMME;Annawenn;1
2012;;35238;RENNES;FEMME;Aïa;1
2012;;35238;RENNES;FEMME;Chance;1
2012;;35238;RENNES;FEMME;Aïcha;1
2012;;35238;RENNES;FEMME;Chanys;1
2012;;35238;RENNES;FEMME;Aïda;1
2012;;35238;RENNES;FEMME;Alessandra;1
2012;;35238;RENNES;FEMME;Aïlie;1
2012;;35238;RENNES;FEMME;Adélaïde;1
2012;;35238;RENNES;FEMME;Aïna;1
2012;;35238;RENNES;FEMME;Charlyze;1
2012;;35238;RENNES;FEMME;Aïnoah;1
2012;;35238;RENNES;FEMME;Anne-Lise;1
2012;;35238;RENNES;FEMME;Angélique;1
2012;;35238;RENNES;FEMME;Anne-Love;1
2012;;35238;RENNES;FEMME;Aïta;1
2012;;35238;RENNES;FEMME;Chelsy;1
2012;;35238;RENNES;FEMME;Babette;1
2012;;35238;RENNES;FEMME;Chloëlie;1
2012;;35238;RENNES;FEMME;Bambou;1
2012;;35238;RENNES;FEMME;Christa;1
2012;;35238;RENNES;FEMME;Bayane;1
2012;;35238;RENNES;FEMME;Chérine;1
2012;;35238;RENNES;FEMME;Bayane-Noure;1
2012;;35238;RENNES;FEMME;Citlali;1
2012;;35238;RENNES;FEMME;Belinda-Excella;1
2012;;35238;RENNES;FEMME;Claire;1
2012;;35238;RENNES;FEMME;Bell;1
2012;;35238;RENNES;FEMME;Clara-Yacine;1
2012;;35238;RENNES;FEMME;Bella;1
2012;;35238;RENNES;FEMME;Clary;1
2012;;35238;RENNES;FEMME;Bergamote;1
2012;;35238;RENNES;FEMME;Amauryne;1
2012;;35238;RENNES;FEMME;Adja-Magatte;1
2012;;35238;RENNES;FEMME;Annelle;1
2012;;35238;RENNES;FEMME;Bettina;1
2012;;35238;RENNES;FEMME;Ambrine;1
2012;;35238;RENNES;FEMME;Bibi-Fatima;1
2012;;35238;RENNES;FEMME;Abigaëlle;1
2012;;35238;RENNES;FEMME;Billie;1
2012;;35238;RENNES;FEMME;Colyne;1
2012;;35238;RENNES;FEMME;Blaise;1
2012;;35238;RENNES;FEMME;Coralie;1
2012;;35238;RENNES;FEMME;Blaisina;1
2012;;35238;RENNES;FEMME;Anrfane;1
2012;;35238;RENNES;FEMME;Aliyah;1
2012;;35238;RENNES;FEMME;Amine;1
2012;;35238;RENNES;FEMME;Alizée;1
2012;;35238;RENNES;FEMME;Célie;1
2012;;35238;RENNES;FEMME;Adjoa;1
2012;;35238;RENNES;FEMME;Côme;1
2012;;35238;RENNES;FEMME;Briséis;1
2012;;35238;RENNES;FEMME;Dalie;1
2012;;35238;RENNES;FEMME;Aislinn;1
2012;;35238;RENNES;FEMME;Dana;1
2012;;35238;RENNES;FEMME;Anlaouia;1
2012;;35238;RENNES;FEMME;Dania;1
2012;;35238;RENNES;FEMME;Buglem;1
2012;;35238;RENNES;FEMME;Amy;1
2012;;35238;RENNES;FEMME;Bulle;1
2012;;35238;RENNES;FEMME;Darjeline;1
2012;;35238;RENNES;FEMME;Buyanjargal;1
2012;;35238;RENNES;FEMME;Deborah;1
2012;;35238;RENNES;FEMME;Bélita;1
2012;;35238;RENNES;FEMME;Deqsane;1
2012;;35238;RENNES;FEMME;Bérangère;1
2012;;35238;RENNES;FEMME;Aodrenn;1
2012;;35238;RENNES;FEMME;Alkéna;1
2012;;35238;RENNES;FEMME;Dila;1
2012;;35238;RENNES;FEMME;Cali;1
2012;;35238;RENNES;FEMME;Divine;1
2012;;35238;RENNES;FEMME;Analucia;1
2012;;35238;RENNES;FEMME;Djamila;1
2012;;35238;RENNES;FEMME;Anano;1
2012;;35238;RENNES;FEMME;Dolores;1
2012;;35238;RENNES;FEMME;Anastasia;1
2012;;35238;RENNES;FEMME;Dona;1
2012;;35238;RENNES;FEMME;Eliséa;1
2012;;35238;RENNES;FEMME;Dounia;1
2012;;35238;RENNES;FEMME;Eliya;1
2012;;35238;RENNES;FEMME;Dylia;1
2012;;35238;RENNES;FEMME;Anaïg;1
2012;;35238;RENNES;FEMME;Délinda;1
2012;;35238;RENNES;FEMME;Airelle;1
2012;;35238;RENNES;FEMME;Ebe-Elie;1
2012;;35238;RENNES;FEMME;Ellyanah;1
2012;;35238;RENNES;FEMME;Ebrar;1
2012;;35238;RENNES;FEMME;Anna-Li;1
2012;;35238;RENNES;FEMME;Amélia;1
2012;;35238;RENNES;FEMME;Allyah;1
2012;;35238;RENNES;FEMME;Edmée;1
2012;;35238;RENNES;FEMME;Allyson;1
2012;;35238;RENNES;FEMME;Aichah;1
2012;;35238;RENNES;FEMME;Carell;1
2012;;35238;RENNES;FEMME;Amélouise;1
2012;;35238;RENNES;FEMME;Carla;1
2012;;35238;RENNES;FEMME;Elanor;1
2012;;35238;RENNES;FEMME;Anna-Violette;1
2012;;35238;RENNES;FEMME;Amélya;1
2012;;35238;RENNES;FEMME;Carole;1
2012;;35238;RENNES;FEMME;Eleonor;1
2012;;35238;RENNES;FEMME;Carolina;1
2012;;35238;RENNES;FEMME;Elie;1
2012;;35238;RENNES;FEMME;Abbygaël;1
2012;;35238;RENNES;FEMME;Elif-Esila;1
2012;;35238;RENNES;FEMME;Annabelle;1
2012;;35238;RENNES;FEMME;Anah;1
2012;;35238;RENNES;FEMME;Cassidy;1
2012;;35238;RENNES;FEMME;Alwina;1
2012;;35238;RENNES;FEMME;Elisabeth;1
2012;;35238;RENNES;FEMME;Calista;1
2012;;35238;RENNES;FEMME;Elisia;1
2012;;35238;RENNES;FEMME;Calixia;1
2012;;35238;RENNES;FEMME;Elisée;1
2012;;35238;RENNES;FEMME;Calliste;1
2012;;35238;RENNES;FEMME;Elizabeth;1
2012;;35238;RENNES;FEMME;Caly;1
2012;;35238;RENNES;FEMME;Ella-Nora;1
2012;;35238;RENNES;FEMME;Calysta;1
2012;;35238;RENNES;FEMME;Elly;1
2012;;35238;RENNES;FEMME;Allix;1
2012;;35238;RENNES;FEMME;Anaë;1
2012;;35238;RENNES;FEMME;Camillia;1
2012;;35238;RENNES;FEMME;Aïssa;1
2012;;35238;RENNES;HOMME;Léo;53
2012;;35238;RENNES;HOMME;Louis;46
2012;;35238;RENNES;HOMME;Hugo;43
2012;;35238;RENNES;HOMME;Gabriel;42
2012;;35238;RENNES;HOMME;Arthur;42
2012;;35238;RENNES;HOMME;Nathan;39
2012;;35238;RENNES;HOMME;Ethan;39
2012;;35238;RENNES;HOMME;Maël;38
2012;;35238;RENNES;HOMME;Lucas;38
2012;;35238;RENNES;HOMME;Paul;37
2012;;35238;RENNES;HOMME;Nolan;36
2012;;35238;RENNES;HOMME;Tom;35
2012;;35238;RENNES;HOMME;Timéo;34
2012;;35238;RENNES;HOMME;Raphaël;34
2012;;35238;RENNES;HOMME;Jules;34
2012;;35238;RENNES;HOMME;Noah;33
2012;;35238;RENNES;HOMME;Martin;33
2012;;35238;RENNES;HOMME;Enzo;33
2012;;35238;RENNES;HOMME;Sacha;32
2012;;35238;RENNES;HOMME;Noé;32
2012;;35238;RENNES;HOMME;Liam;31
2012;;35238;RENNES;HOMME;Gabin;30
2012;;35238;RENNES;HOMME;Yanis;29
2012;;35238;RENNES;HOMME;Valentin;29
2012;;35238;RENNES;HOMME;Mathis;28
2012;;35238;RENNES;HOMME;Clément;28
2012;;35238;RENNES;HOMME;Baptiste;27
2012;;35238;RENNES;HOMME;Simon;26
2012;;35238;RENNES;HOMME;Malo;25
2012;;35238;RENNES;HOMME;Alexandre;24
2012;;35238;RENNES;HOMME;Maxime;23
2012;;35238;RENNES;HOMME;Ewen;23
2012;;35238;RENNES;HOMME;Axel;23
2012;;35238;RENNES;HOMME;Titouan;22
2012;;35238;RENNES;HOMME;Adam;22
2012;;35238;RENNES;HOMME;Victor;21
2012;;35238;RENNES;HOMME;Evan;21
2012;;35238;RENNES;HOMME;Elouan;21
2012;;35238;RENNES;HOMME;Maxence;20
2012;;35238;RENNES;HOMME;Mathéo;20
2012;;35238;RENNES;HOMME;Antoine;20
2012;;35238;RENNES;HOMME;Thomas;19
2012;;35238;RENNES;HOMME;Pierre;19
2012;;35238;RENNES;HOMME;Robin;19
2012;;35238;RENNES;HOMME;Théo;19
2012;;35238;RENNES;HOMME;Alexis;19
2012;;35238;RENNES;HOMME;Aaron;19
2012;;35238;RENNES;HOMME;Nino;18
2012;;35238;RENNES;HOMME;Marius;18
2012;;35238;RENNES;HOMME;Jean;17
2012;;35238;RENNES;HOMME;Quentin;16
2012;;35238;RENNES;HOMME;Léon;16
2012;;35238;RENNES;HOMME;Noam;16
2012;;35238;RENNES;HOMME;Naël;15
2012;;35238;RENNES;HOMME;Camille;15
2012;;35238;RENNES;HOMME;Ruben;14
2012;;35238;RENNES;HOMME;Lenny;14
2012;;35238;RENNES;HOMME;Eliott;14
2012;;35238;RENNES;HOMME;Noa;13
2012;;35238;RENNES;HOMME;Marceau;13
2012;;35238;RENNES;HOMME;Gaspard;13
2012;;35238;RENNES;HOMME;Corentin;13
2012;;35238;RENNES;HOMME;Rayan;12
2012;;35238;RENNES;HOMME;Timothé;12
2012;;35238;RENNES;HOMME;Augustin;12
2012;;35238;RENNES;HOMME;Oscar;11
2012;;35238;RENNES;HOMME;Loan;11
2012;;35238;RENNES;HOMME;Mathys;11
2012;;35238;RENNES;HOMME;Julien;11
2012;;35238;RENNES;HOMME;Joseph;11
2012;;35238;RENNES;HOMME;Tristan;10
2012;;35238;RENNES;HOMME;Tilio;10
2012;;35238;RENNES;HOMME;Romain;10
2012;;35238;RENNES;HOMME;Soan;10
2012;;35238;RENNES;HOMME;Thibault;10
2012;;35238;RENNES;HOMME;Léandre;10
2012;;35238;RENNES;HOMME;Evann;10
2012;;35238;RENNES;HOMME;Erwan;10
2012;;35238;RENNES;HOMME;Antonin;10
2012;;35238;RENNES;HOMME;Eden;10
2012;;35238;RENNES;HOMME;Youenn;9
2012;;35238;RENNES;HOMME;Samuel;9
2012;;35238;RENNES;HOMME;Milan;9
2012;;35238;RENNES;HOMME;Milo;9
2012;;35238;RENNES;HOMME;Anatole;9
2012;;35238;RENNES;HOMME;William;8
2012;;35238;RENNES;HOMME;Lorenzo;8
2012;;35238;RENNES;HOMME;Nolann;8
2012;;35238;RENNES;HOMME;Lucien;8
2012;;35238;RENNES;HOMME;Luka;8
2012;;35238;RENNES;HOMME;Nathanaël;8
2012;;35238;RENNES;HOMME;Amaury;8
2012;;35238;RENNES;HOMME;Colin;8
2012;;35238;RENNES;HOMME;Sohan;7
2012;;35238;RENNES;HOMME;Solal;7
2012;;35238;RENNES;HOMME;Mohamed;7
2012;;35238;RENNES;HOMME;Mael;7
2012;;35238;RENNES;HOMME;Louka;7
2012;;35238;RENNES;HOMME;Owen;7
2012;;35238;RENNES;HOMME;Esteban;7
2012;;35238;RENNES;HOMME;Ilyes;7
2012;;35238;RENNES;HOMME;Dorian;7
2012;;35238;RENNES;HOMME;Diego;7
2012;;35238;RENNES;HOMME;Benjamin;7
2012;;35238;RENNES;HOMME;Côme;7
2012;;35238;RENNES;HOMME;Charlie;7
2012;;35238;RENNES;HOMME;Alan;7
2012;;35238;RENNES;HOMME;Basile;7
2012;;35238;RENNES;HOMME;Ulysse;6
2012;;35238;RENNES;HOMME;Tiago;6
2012;;35238;RENNES;HOMME;Thibaud;6
2012;;35238;RENNES;HOMME;Timothée;6
2012;;35238;RENNES;HOMME;Rafaël;6
2012;;35238;RENNES;HOMME;Marin;6
2012;;35238;RENNES;HOMME;Morgan;6
2012;;35238;RENNES;HOMME;Pablo;6
2012;;35238;RENNES;HOMME;Loris;6
2012;;35238;RENNES;HOMME;Matéo;6
2012;;35238;RENNES;HOMME;Noham;6
2012;;35238;RENNES;HOMME;Matthieu;6
2012;;35238;RENNES;HOMME;Mattéo;6
2012;;35238;RENNES;HOMME;Mayeul;6
2012;;35238;RENNES;HOMME;Kenzo;6
2012;;35238;RENNES;HOMME;Kylian;6
2012;;35238;RENNES;HOMME;Kilian;6
2012;;35238;RENNES;HOMME;Joachim;6
2012;;35238;RENNES;HOMME;Ewan;6
2012;;35238;RENNES;HOMME;Johan;6
2012;;35238;RENNES;HOMME;Gustave;6
2012;;35238;RENNES;HOMME;Lilian;6
2012;;35238;RENNES;HOMME;Elie;6
2012;;35238;RENNES;HOMME;Briac;6
2012;;35238;RENNES;HOMME;Alban;6
2012;;35238;RENNES;HOMME;Bilal;6
2012;;35238;RENNES;HOMME;Yann;5
2012;;35238;RENNES;HOMME;Yusuf;5
2012;;35238;RENNES;HOMME;Youen;5
2012;;35238;RENNES;HOMME;Zakaria;5
2012;;35238;RENNES;HOMME;Téo;5
2012;;35238;RENNES;HOMME;Nael;5
2012;;35238;RENNES;HOMME;Mehdi;5
2012;;35238;RENNES;HOMME;Mathieu;5
2012;;35238;RENNES;HOMME;Lyam;5
2012;;35238;RENNES;HOMME;Louison;5
2012;;35238;RENNES;HOMME;Lino;5
2012;;35238;RENNES;HOMME;Lubin;5
2012;;35238;RENNES;HOMME;Marcel;5
2012;;35238;RENNES;HOMME;Mewen;5
2012;;35238;RENNES;HOMME;Gaël;5
2012;;35238;RENNES;HOMME;Isaac;5
2012;;35238;RENNES;HOMME;Elio;5
2012;;35238;RENNES;HOMME;Eliaz;5
2012;;35238;RENNES;HOMME;Charly;5
2012;;35238;RENNES;HOMME;Eliot;5
2012;;35238;RENNES;HOMME;Emilien;5
2012;;35238;RENNES;HOMME;Adrien;5
2012;;35238;RENNES;HOMME;Bastien;5
2012;;35238;RENNES;HOMME;Emile;5
2012;;35238;RENNES;HOMME;Calvin;5
2012;;35238;RENNES;HOMME;Sami;4
2012;;35238;RENNES;HOMME;Ylan;4
2012;;35238;RENNES;HOMME;Wassim;4
2012;;35238;RENNES;HOMME;Tao;4
2012;;35238;RENNES;HOMME;Souleymane;4
2012;;35238;RENNES;HOMME;Sasha;4
2012;;35238;RENNES;HOMME;Warren;4
2012;;35238;RENNES;HOMME;Soren;4
2012;;35238;RENNES;HOMME;Yannis;4
2012;;35238;RENNES;HOMME;Ryan;4
2012;;35238;RENNES;HOMME;Swan;4
2012;;35238;RENNES;HOMME;Siméon;4
2012;;35238;RENNES;HOMME;Vincent;4
2012;;35238;RENNES;HOMME;Luis;4
2012;;35238;RENNES;HOMME;Pacôme;4
2012;;35238;RENNES;HOMME;Manech;4
2012;;35238;RENNES;HOMME;Léni;4
2012;;35238;RENNES;HOMME;Melvin;4
2012;;35238;RENNES;HOMME;Mahé;4
2012;;35238;RENNES;HOMME;Nolhan;4
2012;;35238;RENNES;HOMME;Malone;4
2012;;35238;RENNES;HOMME;Mathias;4
2012;;35238;RENNES;HOMME;Etienne;4
2012;;35238;RENNES;HOMME;Jordan;4
2012;;35238;RENNES;HOMME;Jonas;4
2012;;35238;RENNES;HOMME;Leandro;4
2012;;35238;RENNES;HOMME;Joris;4
2012;;35238;RENNES;HOMME;Kaëlig;4
2012;;35238;RENNES;HOMME;Félix;4
2012;;35238;RENNES;HOMME;Johann;4
2012;;35238;RENNES;HOMME;Ilan;4
2012;;35238;RENNES;HOMME;Alex;4
2012;;35238;RENNES;HOMME;Anas;4
2012;;35238;RENNES;HOMME;Elliot;4
2012;;35238;RENNES;HOMME;Achille;4
2012;;35238;RENNES;HOMME;Edgar;4
2012;;35238;RENNES;HOMME;Elouann;4
2012;;35238;RENNES;HOMME;Enaël;4
2012;;35238;RENNES;HOMME;Ali;4
2012;;35238;RENNES;HOMME;Abel;4
2012;;35238;RENNES;HOMME;Ylann;3
2012;;35238;RENNES;HOMME;Younès;3
2012;;35238;RENNES;HOMME;Swann;3
2012;;35238;RENNES;HOMME;Sam;3
2012;;35238;RENNES;HOMME;Vianney;3
2012;;35238;RENNES;HOMME;Théodore;3
2012;;35238;RENNES;HOMME;Yoann;3
2012;;35238;RENNES;HOMME;Stanislas;3
2012;;35238;RENNES;HOMME;Youness;3
2012;;35238;RENNES;HOMME;Zacharie;3
2012;;35238;RENNES;HOMME;Virgile;3
2012;;35238;RENNES;HOMME;Yassine;3
2012;;35238;RENNES;HOMME;Zachary;3
2012;;35238;RENNES;HOMME;Manoa;3
2012;;35238;RENNES;HOMME;Nicolas;3
2012;;35238;RENNES;HOMME;Naïm;3
2012;;35238;RENNES;HOMME;Marco;3
2012;;35238;RENNES;HOMME;Néo;3
2012;;35238;RENNES;HOMME;Léonard;3
2012;;35238;RENNES;HOMME;Nassim;3
2012;;35238;RENNES;HOMME;Matthias;3
2012;;35238;RENNES;HOMME;Nelson;3
2012;;35238;RENNES;HOMME;Matys;3
2012;;35238;RENNES;HOMME;Loann;3
2012;;35238;RENNES;HOMME;Louen;3
2012;;35238;RENNES;HOMME;Loïs;3
2012;;35238;RENNES;HOMME;Luca;3
2012;;35238;RENNES;HOMME;Lukas;3
2012;;35238;RENNES;HOMME;Paolo;3
2012;;35238;RENNES;HOMME;Guillaume;3
2012;;35238;RENNES;HOMME;Goulven;3
2012;;35238;RENNES;HOMME;Hamza;3
2012;;35238;RENNES;HOMME;Hector;3
2012;;35238;RENNES;HOMME;Joshua;3
2012;;35238;RENNES;HOMME;Hippolyte;3
2012;;35238;RENNES;HOMME;Hadrien;3
2012;;35238;RENNES;HOMME;Kerian;3
2012;;35238;RENNES;HOMME;Giovanni;3
2012;;35238;RENNES;HOMME;Kinaï;3
2012;;35238;RENNES;HOMME;Grégoire;3
2012;;35238;RENNES;HOMME;Eymen;3
2012;;35238;RENNES;HOMME;Josselin;3
2012;;35238;RENNES;HOMME;Ilyès;3
2012;;35238;RENNES;HOMME;Julian;3
2012;;35238;RENNES;HOMME;Imrane;3
2012;;35238;RENNES;HOMME;Kelyan;3
2012;;35238;RENNES;HOMME;Florian;3
2012;;35238;RENNES;HOMME;Gaëtan;3
2012;;35238;RENNES;HOMME;Lazare;3
2012;;35238;RENNES;HOMME;Ilann;3
2012;;35238;RENNES;HOMME;Ilyas;3
2012;;35238;RENNES;HOMME;Jad;3
2012;;35238;RENNES;HOMME;Awen;3
2012;;35238;RENNES;HOMME;Charles;3
2012;;35238;RENNES;HOMME;Ayman;3
2012;;35238;RENNES;HOMME;Aïdan;3
2012;;35238;RENNES;HOMME;André;3
2012;;35238;RENNES;HOMME;Calixte;3
2012;;35238;RENNES;HOMME;Elias;3
2012;;35238;RENNES;HOMME;Clovis;3
2012;;35238;RENNES;HOMME;Armand;3
2012;;35238;RENNES;HOMME;Eloi;3
2012;;35238;RENNES;HOMME;Anton;3
2012;;35238;RENNES;HOMME;Dylan;3
2012;;35238;RENNES;HOMME;Albin;3
2012;;35238;RENNES;HOMME;Andrea;3
2012;;35238;RENNES;HOMME;Clarence;3
2012;;35238;RENNES;HOMME;Cameron;3
2012;;35238;RENNES;HOMME;Preston;2
2012;;35238;RENNES;HOMME;Sofiane;2
2012;;35238;RENNES;HOMME;Soen;2
2012;;35238;RENNES;HOMME;Soa;2
2012;;35238;RENNES;HOMME;Timaël;2
2012;;35238;RENNES;HOMME;Tyler;2
2012;;35238;RENNES;HOMME;Tino;2
2012;;35238;RENNES;HOMME;Teddy;2
2012;;35238;RENNES;HOMME;Wyatt;2
2012;;35238;RENNES;HOMME;Élie;2
2012;;35238;RENNES;HOMME;Sévan;2
2012;;35238;RENNES;HOMME;Télio;2
2012;;35238;RENNES;HOMME;Suliac;2
2012;;35238;RENNES;HOMME;Thiago;2
2012;;35238;RENNES;HOMME;Youn;2
2012;;35238;RENNES;HOMME;Samy;2
2012;;35238;RENNES;HOMME;Rémi;2
2012;;35238;RENNES;HOMME;Vadim;2
2012;;35238;RENNES;HOMME;Winner;2
2012;;35238;RENNES;HOMME;Rayane;2
2012;;35238;RENNES;HOMME;Yacine;2
2012;;35238;RENNES;HOMME;Sosthène;2
2012;;35238;RENNES;HOMME;Shone;2
2012;;35238;RENNES;HOMME;Pol;2
2012;;35238;RENNES;HOMME;Tim;2
2012;;35238;RENNES;HOMME;Viktor;2
2012;;35238;RENNES;HOMME;Roman;2
2012;;35238;RENNES;HOMME;Rafael;2
2012;;35238;RENNES;HOMME;Youcef;2
2012;;35238;RENNES;HOMME;Thyméo;2
2012;;35238;RENNES;HOMME;Samir;2
2012;;35238;RENNES;HOMME;Walid;2
2012;;35238;RENNES;HOMME;Younes;2
2012;;35238;RENNES;HOMME;Stéphane;2
2012;;35238;RENNES;HOMME;Pierre-Louis;2
2012;;35238;RENNES;HOMME;Séo;2
2012;;35238;RENNES;HOMME;Tony;2
2012;;35238;RENNES;HOMME;Wesley;2
2012;;35238;RENNES;HOMME;Tyliann;2
2012;;35238;RENNES;HOMME;Tyméo;2
2012;;35238;RENNES;HOMME;Zyad;2
2012;;35238;RENNES;HOMME;Macéo;2
2012;;35238;RENNES;HOMME;Nils;2
2012;;35238;RENNES;HOMME;Nathaël;2
2012;;35238;RENNES;HOMME;Mahdi;2
2012;;35238;RENNES;HOMME;Loïc;2
2012;;35238;RENNES;HOMME;Lohan;2
2012;;35238;RENNES;HOMME;Muhammet;2
2012;;35238;RENNES;HOMME;Marcus;2
2012;;35238;RENNES;HOMME;Neven;2
2012;;35238;RENNES;HOMME;Marlonn;2
2012;;35238;RENNES;HOMME;Noan;2
2012;;35238;RENNES;HOMME;Marouane;2
2012;;35238;RENNES;HOMME;Octave;2
2012;;35238;RENNES;HOMME;Marvin;2
2012;;35238;RENNES;HOMME;Muhammed-Ali;2
2012;;35238;RENNES;HOMME;Lény;2
2012;;35238;RENNES;HOMME;Nadir;2
2012;;35238;RENNES;HOMME;Matteo;2
2012;;35238;RENNES;HOMME;Nawfal;2
2012;;35238;RENNES;HOMME;Matthis;2
2012;;35238;RENNES;HOMME;Niels;2
2012;;35238;RENNES;HOMME;Maxandre;2
2012;;35238;RENNES;HOMME;Loup;2
2012;;35238;RENNES;HOMME;Louenn;2
2012;;35238;RENNES;HOMME;Nohan;2
2012;;35238;RENNES;HOMME;Maëlan;2
2012;;35238;RENNES;HOMME;Noë;2
2012;;35238;RENNES;HOMME;Mohamed-Amine;2
2012;;35238;RENNES;HOMME;Orfeo;2
2012;;35238;RENNES;HOMME;Mouhamed;2
2012;;35238;RENNES;HOMME;Oumar;2
2012;;35238;RENNES;HOMME;Muhammed;2
2012;;35238;RENNES;HOMME;Maden;2
